GTOD,GATG,GHTG,SESI,SEWN,GDAT,SEWT
1080,67,58,2,8,5,8
1200,37,54,2,8,5,8
1080,78,35,2,9,3,9
750,70,52,2,9,5,9
750,67,76,2,9,5,9
930,54,58,2,9,5,9
1080,36,114,2,9,5,9
1200,51,37,2,9,5,9
750,37,70,2,10,5,10
750,78,67,2,10,5,10
930,76,52,2,10,5,10
930,51,35,2,10,5,10
1200,54,114,2,10,5,10
750,114,35,2,11,5,11
750,76,36,2,11,5,11
930,52,51,2,11,5,11
1200,37,67,2,11,5,11
1080,35,58,2,12,3,12
750,36,70,2,12,5,12
1080,114,67,2,12,5,12
930,76,54,2,12,5,12
930,37,58,3,2,5,2
750,70,51,3,3,5,3
750,76,35,3,3,5,3
930,36,52,3,3,5,3
930,37,114,3,3,5,3
1080,67,78,3,3,5,3
750,78,70,3,4,5,4
750,51,36,3,4,5,4
930,67,35,3,4,5,4
930,76,58,3,4,5,4
1200,114,52,3,4,5,4
750,35,114,3,5,5,5
750,51,78,3,5,5,5
930,70,67,3,5,5,5
930,36,58,3,5,5,5
1080,52,37,3,5,5,5
1200,54,76,3,5,5,5
1080,58,70,3,6,3,6
750,54,35,3,6,5,6
930,78,52,3,6,5,6
1200,51,67,3,6,5,6
1080,36,78,3,7,3,7
750,35,37,3,7,5,7
930,76,51,3,7,5,7
1200,52,54,3,7,5,7
1080,114,58,3,7,5,7
1080,58,67,3,8,3,8
750,78,76,3,8,5,8
930,70,114,3,8,5,8
1200,54,37,3,8,5,8
1080,52,70,3,9,3,9
750,35,78,3,9,5,9
930,58,54,3,9,5,9
1080,114,36,3,9,5,9
1200,37,51,3,9,5,9
750,37,36,3,10,5,10
750,35,51,3,10,5,10
930,52,76,3,10,5,10
1200,114,54,3,10,5,10
750,78,54,3,11,5,11
750,36,76,3,11,5,11
930,51,52,3,11,5,11
1200,67,37,3,11,5,11
1080,70,36,3,12,3,12
750,58,35,3,12,5,12
930,67,114,3,12,5,12
750,76,70,3,13,5,13
930,54,67,3,13,5,13
750,51,70,4,2,5,2
750,35,76,4,3,5,3
930,52,36,4,3,5,3
930,114,37,4,3,5,3
1080,51,54,4,3,5,3
750,70,78,4,4,5,4
750,36,51,4,4,5,4
930,35,67,4,4,5,4
1080,58,76,4,4,5,4
1200,54,52,4,4,5,4
750,114,35,4,5,5,5
750,78,51,4,5,5,5
930,67,70,4,5,5,5
1080,58,36,4,5,5,5
1200,37,52,4,5,5,5
930,58,37,4,6,5,6
1080,67,51,4,6,3,6
750,35,54,4,6,5,6
930,52,78,4,6,5,6
1200,76,114,4,6,5,6
1080,78,36,4,7,3,7
750,37,35,4,7,5,7
750,52,58,4,7,5,7
930,51,76,4,7,5,7
930,67,54,4,7,5,7
1200,37,54,4,8,5,8
1080,51,37,4,9,3,9
750,70,52,4,9,5,9
930,54,58,4,9,5,9
1080,36,114,4,9,5,9
1200,78,35,4,9,5,9
750,78,37,4,10,5,10
750,36,67,4,10,5,10
930,76,52,4,10,5,10
930,70,35,4,10,5,10
1200,54,114,4,10,5,10
750,76,36,4,11,5,11
930,52,51,4,11,5,11
1080,37,67,4,11,5,11
1200,54,78,4,11,5,11
1200,58,114,4,11,5,11
1080,35,58,4,12,3,12
750,36,70,4,12,5,12
1080,114,67,4,12,5,12
750,70,76,4,13,5,13
1080,52,67,5,2,5,2
930,36,52,5,3,5,3
930,37,114,5,3,5,3
1080,54,51,5,3,5,3
1200,76,70,5,3,5,3
750,78,70,5,4,5,4
750,51,36,5,4,5,4
930,67,35,5,4,5,4
930,76,58,5,4,5,4
750,51,78,5,5,5,5
930,70,67,5,5,5,5
930,36,35,5,5,5,5
1080,58,52,5,5,5,5
1200,76,37,5,5,5,5
930,37,58,5,6,5,6
750,70,51,5,6,5,6
1080,54,35,5,6,3,6
930,78,52,5,6,5,6
1200,114,76,5,6,5,6
1080,36,78,5,7,3,7
750,35,37,5,7,5,7
930,76,51,5,7,5,7
1200,52,54,5,7,5,7
1200,114,58,5,7,5,7
750,35,114,5,8,5,8
1080,58,67,5,8,3,8
750,78,76,5,8,5,8
1200,54,37,5,8,5,8
1080,52,70,5,9,3,9
750,35,78,5,9,5,9
930,58,54,5,9,5,9
1080,114,36,5,9,5,9
1200,37,51,5,9,5,9
750,67,36,5,10,5,10
750,35,70,5,10,5,10
930,52,76,5,10,5,10
930,51,58,5,10,5,10
1080,37,78,5,10,5,10
1200,114,54,5,10,5,10
750,70,54,5,11,5,11
750,36,76,5,11,5,11
930,51,52,5,11,5,11
1080,78,114,5,11,5,11
1200,67,37,5,11,5,11
1080,70,36,5,12,3,12
750,58,35,5,12,5,12
930,67,114,5,12,5,12
930,54,67,5,13,5,13
750,114,35,6,2,5,2
750,51,70,6,2,5,2
930,58,37,6,2,5,2
1200,67,52,6,2,5,2
930,52,36,6,3,5,3
930,114,37,6,3,5,3
1080,54,70,6,3,5,3
750,70,78,6,4,5,4
750,36,51,6,4,5,4
930,35,67,6,4,5,4
1080,58,76,6,4,5,4
750,78,51,6,5,5,5
930,67,70,6,5,5,5
1080,36,54,6,5,5,5
1080,37,76,6,5,5,5
1200,52,35,6,5,5,5
930,58,114,6,5,5,5
1080,58,51,6,6,3,6
750,70,76,6,6,5,6
750,35,54,6,6,5,6
930,52,78,6,6,5,6
1080,78,36,6,7,3,7
750,37,35,6,7,5,7
750,54,52,6,7,5,7
930,51,76,6,7,5,7
1080,35,36,6,8,3,8
750,76,78,6,8,5,8
930,67,58,6,8,5,8
1080,37,54,6,8,5,8
1200,51,114,6,8,5,8
1080,51,37,6,9,3,9
750,70,52,6,9,5,9
750,76,67,6,9,5,9
930,54,58,6,9,5,9
1080,36,114,6,9,5,9
1200,78,35,6,9,5,9
750,70,37,6,10,5,10
750,78,58,6,10,5,10
930,76,52,6,10,5,10
1200,54,114,6,10,5,10
750,76,36,6,11,5,11
930,52,51,6,11,5,11
1080,37,67,6,11,5,11
1200,114,78,6,11,5,11
1080,35,58,6,12,3,12
750,36,70,6,12,5,12
1080,114,67,6,12,5,12
930,67,54,6,13,5,13
930,37,58,7,2,5,2
1200,54,36,7,2,5,2
750,70,51,7,3,5,3
930,36,52,7,3,5,3
930,37,114,7,3,5,3
1080,78,67,7,3,5,3
750,78,70,7,4,5,4
750,51,36,7,4,5,4
930,67,35,7,4,5,4
930,76,58,7,4,5,4
750,35,114,7,5,5,5
750,51,78,7,5,5,5
930,52,54,7,5,5,5
1080,70,67,7,5,5,5
1200,36,37,7,5,5,5
1080,54,35,7,6,3,6
930,78,52,7,6,5,6
1200,67,76,7,6,5,6
750,114,58,7,6,5,6
1080,36,78,7,7,3,7
750,35,37,7,7,5,7
930,76,51,7,7,5,7
1200,52,114,7,7,5,7
930,54,67,7,7,5,7
1080,58,67,7,8,3,8
750,78,76,7,8,5,8
930,114,51,7,8,5,8
1080,35,52,7,8,5,8
1200,54,37,7,8,5,8
1080,52,70,7,9,3,9
750,35,78,7,9,5,9
930,58,54,7,9,5,9
1080,114,36,7,9,5,9
1200,37,51,7,9,5,9
750,37,70,7,10,5,10
930,52,76,7,10,5,10
930,51,35,7,10,5,10
1080,58,78,7,10,5,10
1200,114,54,7,10,5,10
750,70,58,7,11,5,11
750,36,76,7,11,5,11
930,51,52,7,11,5,11
1200,67,37,7,11,5,11
1080,70,36,7,12,3,12
750,58,35,7,12,5,12
930,67,114,7,12,5,12
1200,76,54,7,12,5,12
750,76,70,7,13,5,13
930,58,37,8,2,5,2
930,67,54,8,3,5,3
750,51,70,8,3,5,3
930,52,36,8,3,5,3
930,114,37,8,3,5,3
1080,76,35,8,3,5,3
750,70,78,8,4,5,4
750,36,51,8,4,5,4
930,35,67,8,4,5,4
1080,58,76,8,4,5,4
1200,114,52,8,4,5,4
750,114,35,8,5,5,5
750,78,51,8,5,5,5
930,67,70,8,5,5,5
1080,54,76,8,5,5,5
1080,52,37,8,5,5,5
1080,51,67,8,6,3,6
750,35,54,8,6,5,6
930,52,78,8,6,5,6
1080,37,36,8,6,5,6
1200,58,70,8,6,5,6
1080,78,36,8,7,3,7
750,37,35,8,7,5,7
750,54,52,8,7,5,7
930,51,76,8,7,5,7
1080,70,114,8,8,3,8
750,76,78,8,8,5,8
930,67,58,8,8,5,8
1080,37,54,8,8,5,8
1200,35,51,8,8,5,8
1080,51,37,8,9,3,9
750,70,52,8,9,5,9
930,54,58,8,9,5,9
1080,36,114,8,9,5,9
1200,78,35,8,9,5,9
750,67,78,8,10,5,10
750,36,58,8,10,5,10
930,76,52,8,10,5,10
1200,54,114,8,10,5,10
750,76,36,8,11,5,11
930,52,51,8,11,5,11
1080,37,67,8,11,5,11
1080,35,58,8,12,3,12
750,36,70,8,12,5,12
1080,114,67,8,12,5,12
1200,78,54,8,12,5,12
750,70,76,8,13,5,13
1200,58,114,8,13,5,13
930,36,52,9,3,5,3
930,37,114,9,3,5,3
1080,51,54,9,3,5,3
750,76,70,9,3,5,3
750,78,70,9,4,5,4
750,51,36,9,4,5,4
930,67,35,9,4,5,4
930,76,58,9,4,5,4
1080,37,52,9,4,5,4
750,51,78,9,5,5,5
930,52,58,9,5,5,5
1080,70,67,9,5,5,5
1200,35,76,9,5,5,5
930,37,58,9,6,5,6
1080,54,35,9,6,3,6
930,78,52,9,6,5,6
1080,36,67,9,6,5,6
1200,76,114,9,6,5,6
1080,36,78,9,7,3,7
750,35,37,9,7,5,7
930,76,51,9,7,5,7
1200,52,54,9,7,5,7
750,70,51,9,8,5,8
750,35,114,9,8,5,8
1080,58,67,9,8,3,8
750,78,76,9,8,5,8
1200,54,37,9,8,5,8
1080,52,70,9,9,3,9
750,35,78,9,9,5,9
930,58,54,9,9,5,9
1080,114,36,9,9,5,9
1200,37,51,9,9,5,9
750,70,35,9,10,5,10
930,52,76,9,10,5,10
930,67,51,9,10,5,10
1080,58,36,9,10,5,10
1200,114,54,9,10,5,10
750,114,70,9,11,5,11
750,36,76,9,11,5,11
930,51,52,9,11,5,11
1080,54,78,9,11,5,11
1200,67,37,9,11,5,11
1080,70,36,9,12,3,12
750,58,35,9,12,5,12
930,67,114,9,12,5,12
1080,78,37,9,12,5,12
930,54,67,9,13,5,13
1200,114,58,9,13,5,13
750,114,35,0,2,5,2
930,58,37,0,2,5,2
930,52,36,0,3,5,3
930,114,37,0,3,5,3
1080,54,51,0,3,5,3
750,70,76,0,3,5,3
750,70,78,0,4,5,4
750,36,51,0,4,5,4
930,35,67,0,4,5,4
1080,58,76,0,4,5,4
1200,54,52,0,4,5,4
750,78,51,0,5,5,5
930,67,70,0,5,5,5
1080,114,76,0,5,5,5
1080,58,52,0,5,5,5
1080,67,36,0,6,3,6
750,35,54,0,6,5,6
930,52,78,0,6,5,6
1080,51,58,0,6,5,6
1080,78,36,0,7,3,7
750,37,35,0,7,5,7
750,70,54,0,7,5,7
930,51,76,0,7,5,7
1080,52,67,0,7,5,7
1080,35,70,0,8,3,8
750,76,78,0,8,5,8
930,67,58,0,8,5,8
1080,37,54,0,8,5,8
1080,51,37,0,9,3,9
750,70,52,0,9,5,9
930,54,58,0,9,5,9
1080,36,114,0,9,5,9
1200,78,35,0,9,5,9
750,51,70,0,10,5,10
750,37,78,0,10,5,10
750,36,35,0,10,5,10
930,76,52,0,10,5,10
1200,54,114,0,10,5,10
750,76,36,0,11,5,11
930,52,51,0,11,5,11
1080,37,67,0,11,5,11
1200,78,114,0,11,5,11
1080,35,58,0,12,3,12
750,36,70,0,12,5,12
1080,114,67,0,12,5,12
1200,76,37,0,12,5,12
930,67,54,0,13,5,13
1200,58,114,0,13,5,13
