GTOD,GATG,GHTG,SESI,SEWN,GDAT,SEWT
930,23,32,3,12,5,12
930,82,81,3,13,5,13
750,115,104,3,13,5,13
930,29,12,3,13,5,13
1080,16,23,3,13,5,13
750,32,59,3,13,5,13
930,59,81,4,5,5,5
1080,23,115,4,5,5,5
930,12,104,4,5,5,5
1200,29,32,4,5,5,5
1080,115,81,4,6,5,6
1080,82,23,4,6,5,6
1200,16,12,4,6,5,6
750,81,23,4,7,5,7
930,82,59,4,7,5,7
1080,115,82,0,5,5,5
1200,115,16,4,7,5,7
1080,104,29,4,7,5,7
1200,32,12,4,7,5,7
1080,29,81,4,8,5,8
1200,16,82,4,8,5,8
1080,32,104,4,8,5,8
1200,12,59,4,8,5,8
1080,82,29,4,9,5,9
930,59,115,4,9,5,9
1200,104,23,4,9,5,9
750,16,32,4,9,5,9
930,81,104,4,10,5,10
1200,32,82,4,10,5,10
1080,115,12,4,10,5,10
1080,23,29,4,10,5,10
930,59,16,4,10,5,10
1080,16,81,4,11,5,11
930,12,82,4,11,5,11
1200,29,115,4,11,5,11
750,104,59,4,11,5,11
750,32,23,4,11,5,11
930,81,12,4,12,5,12
930,82,104,4,12,5,12
1200,115,32,4,12,5,12
1200,29,16,4,12,5,12
1080,23,59,4,12,5,12
1200,81,82,4,13,5,13
1200,104,115,4,13,5,13
1080,12,29,4,13,5,13
930,23,16,4,13,5,13
750,59,32,4,13,5,13
930,81,16,5,4,5,4
1200,23,82,5,4,5,4
1080,12,81,5,5,5,5
750,29,82,5,5,5,5
1200,32,115,5,5,5,5
1080,59,104,5,5,5,5
930,81,29,5,6,5,6
1080,82,12,5,6,5,6
750,115,23,5,6,5,6
1200,104,32,5,6,5,6
1200,16,59,5,6,5,6
1200,81,59,5,7,5,7
1200,82,32,5,7,5,7
1200,115,29,5,7,5,7
750,23,104,5,7,5,7
1200,12,16,5,7,5,7
930,104,81,5,8,5,8
1080,59,82,5,8,5,8
1200,12,115,5,8,5,8
750,29,23,5,8,5,8
750,32,16,5,8,5,8
1080,16,115,5,9,5,9
750,29,104,5,9,5,9
1080,59,12,5,9,5,9
1200,23,32,5,9,5,9
750,23,81,5,10,5,10
1200,82,16,5,10,5,10
750,115,59,5,10,5,10
1200,104,12,5,10,5,10
1080,32,29,5,10,5,10
930,81,115,5,11,5,11
1200,104,82,5,11,5,11
750,12,32,5,11,5,11
1200,16,29,5,11,5,11
930,59,23,5,11,5,11
1080,82,81,5,12,5,12
750,115,104,5,12,5,12
750,29,12,5,12,5,12
750,16,23,5,12,5,12
1080,32,59,5,12,5,12
1080,115,81,6,4,5,4
1200,29,82,6,4,5,4
1200,12,81,6,5,5,5
1080,82,115,6,5,5,5
1200,104,59,6,5,5,5
750,29,16,6,5,5,5
750,32,23,6,5,5,5
750,82,32,6,6,5,6
750,115,12,6,6,5,6
1080,16,104,6,6,5,6
750,23,59,6,6,5,6
750,81,104,6,7,5,7
750,23,82,6,7,5,7
750,59,115,6,7,5,7
1200,16,12,6,7,5,7
1200,32,29,6,7,5,7
930,32,81,6,8,5,8
1200,104,29,6,8,5,8
1200,12,23,6,8,5,8
1080,59,16,6,8,5,8
1200,81,59,6,9,5,9
1080,82,16,6,9,5,9
750,115,32,6,9,5,9
1200,12,104,6,9,5,9
1080,23,29,6,9,5,9
930,81,23,6,10,5,10
930,104,82,6,10,5,10
750,29,115,6,10,5,10
750,59,12,6,10,5,10
930,16,32,6,10,5,10
930,16,81,6,11,5,11
1080,82,12,6,11,5,11
750,115,23,6,11,5,11
750,32,104,6,11,5,11
1080,29,59,6,11,5,11
750,104,115,6,12,5,12
750,12,29,6,12,5,12
750,23,16,6,12,5,12
1080,59,32,6,12,5,12
750,81,82,6,13,5,13
1080,81,32,7,4,5,4
930,82,104,7,4,5,4
1080,23,12,7,4,5,4
750,16,29,7,4,5,4
1200,59,81,7,5,5,5
1080,12,115,7,5,5,5
930,104,16,7,5,5,5
750,29,32,7,5,5,5
1080,81,115,7,6,5,6
1200,16,82,7,6,5,6
930,104,12,7,6,5,6
930,59,23,7,6,5,6
1200,115,82,7,7,5,7
1200,12,59,7,7,5,7
1200,29,23,7,7,5,7
1080,32,16,7,7,5,7
1200,23,81,7,8,5,8
930,82,29,7,8,5,8
750,115,59,7,8,5,8
930,104,32,7,8,5,8
1200,81,12,7,9,5,9
1080,82,23,7,9,5,9
750,32,115,7,9,5,9
750,29,104,7,9,5,9
1080,16,59,7,9,5,9
1080,81,16,7,10,5,10
1200,12,82,7,10,5,10
1200,115,29,7,10,5,10
750,59,104,7,10,5,10
930,23,32,7,10,5,10
930,104,81,7,11,5,11
1200,32,82,7,11,5,11
750,23,115,7,11,5,11
750,12,16,7,11,5,11
930,59,29,7,11,5,11
1200,82,81,7,12,5,12
1200,115,104,7,12,5,12
750,29,12,7,12,5,12
930,16,23,7,12,5,12
750,32,59,7,12,5,12
750,32,81,8,5,5,5
1200,82,23,8,5,5,5
1080,115,12,8,5,5,5
750,59,16,8,5,5,5
1200,81,104,8,6,5,6
930,59,115,8,6,5,6
930,29,23,8,6,5,6
1200,29,81,8,7,5,7
1080,115,82,8,7,5,7
1080,104,16,8,7,5,7
750,32,12,8,7,5,7
930,82,32,8,8,5,8
750,23,104,8,8,5,8
1200,12,59,8,8,5,8
930,16,29,8,8,5,8
750,81,59,8,9,5,9
930,82,29,8,9,5,9
750,16,115,8,9,5,9
930,12,104,8,9,5,9
1080,32,23,8,9,5,9
1080,81,16,8,10,5,10
1080,59,82,8,10,5,10
930,115,32,8,10,5,10
1200,104,29,8,10,5,10
1080,23,12,8,10,5,10
1080,23,81,8,11,5,11
930,82,12,8,11,5,11
1080,29,115,8,11,5,11
930,104,59,8,11,5,11
1200,16,32,8,11,5,11
1200,12,81,8,12,5,12
930,16,82,8,12,5,12
930,115,23,8,12,5,12
750,32,104,8,12,5,12
1080,29,59,8,12,5,12
750,81,82,8,13,5,13
1200,104,115,8,13,5,13
750,12,29,8,13,5,13
750,23,16,8,13,5,13
1200,59,32,8,13,5,13
1080,23,82,9,5,5,5
750,59,12,9,5,5,5
930,81,32,9,6,5,6
1080,82,115,9,6,5,6
1080,59,104,9,6,5,6
1080,29,16,9,6,5,6
1080,104,81,9,7,5,7
930,32,82,9,7,5,7
1200,12,115,9,7,5,7
750,23,29,9,7,5,7
930,16,59,9,7,5,7
930,81,23,9,8,5,8
1200,29,82,9,8,5,8
1080,115,59,9,8,5,8
750,16,104,9,8,5,8
1200,12,32,9,8,5,8
750,81,29,9,9,5,9
1080,115,16,9,9,5,9
1080,104,12,9,9,5,9
750,23,32,9,9,5,9
930,16,81,9,10,5,10
1200,82,59,9,10,5,10
1200,32,115,9,10,5,10
930,29,104,9,10,5,10
930,12,23,9,10,5,10
750,59,81,9,11,5,11
750,12,82,9,11,5,11
750,115,29,9,11,5,11
750,104,23,9,11,5,11
1080,32,16,9,11,5,11
1200,81,12,9,12,5,12
750,82,16,9,12,5,12
750,23,115,9,12,5,12
750,104,32,9,12,5,12
750,59,29,9,12,5,12
1080,82,81,9,13,5,13
1200,115,104,9,13,5,13
930,29,12,9,13,5,13
1200,16,23,9,13,5,13
930,32,59,9,13,5,13
1200,115,16,10,4,5,4
1080,29,81,10,5,5,5
1200,104,82,10,5,5,5
750,23,115,10,5,5,5
1200,12,59,10,5,5,5
1200,16,32,10,5,5,5
1080,115,81,10,6,5,6
750,82,12,10,6,5,6
750,16,104,10,6,5,6
1200,59,29,10,6,5,6
1200,32,23,10,6,5,6
930,81,59,10,7,5,7
930,82,32,10,7,5,7
750,12,104,10,7,5,7
1200,23,29,10,7,5,7
1080,16,81,10,8,5,8
1080,59,82,10,8,5,8
930,29,115,10,8,5,8
930,104,23,10,8,5,8
930,32,12,10,8,5,8
930,81,104,10,9,5,9
930,82,16,10,9,5,9
1200,115,12,10,9,5,9
1200,29,32,10,9,5,9
1080,23,59,10,9,5,9
930,32,81,10,10,5,10
1200,82,115,10,10,5,10
930,104,29,10,10,5,10
1200,12,23,10,10,5,10
1080,59,16,10,10,5,10
750,81,23,10,11,5,11
930,29,82,10,11,5,11
930,115,59,10,11,5,11
1080,32,104,10,11,5,11
930,16,12,10,11,5,11
1080,81,82,10,12,5,12
930,104,115,10,12,5,12
930,12,29,10,12,5,12
750,23,16,10,12,5,12
1200,59,32,10,12,5,12
750,81,29,11,5,5,5
1080,82,104,11,5,5,5
1080,115,23,11,5,5,5
1080,59,12,11,5,5,5
750,32,16,11,5,5,5
1200,81,115,11,6,5,6
1080,12,82,11,6,5,6
930,104,16,11,6,5,6
1080,29,59,11,6,5,6
1080,23,32,11,6,5,6
750,59,81,11,7,5,7
1200,32,82,11,7,5,7
1200,16,115,11,7,5,7
1080,104,12,11,7,5,7
1200,29,23,11,7,5,7
750,81,16,11,8,5,8
1200,82,59,11,8,5,8
930,115,29,11,8,5,8
930,23,104,11,8,5,8
750,12,32,11,8,5,8
930,104,81,11,9,5,9
930,16,82,11,9,5,9
750,12,115,11,9,5,9
750,32,29,11,9,5,9
750,59,23,11,9,5,9
750,81,32,11,10,5,10
750,115,82,11,10,5,10
1080,29,104,11,10,5,10
1200,23,12,11,10,5,10
1200,16,59,11,10,5,10
750,23,81,11,11,5,11
1200,82,29,11,11,5,11
750,59,115,11,11,5,11
750,104,32,11,11,5,11
1080,12,16,11,11,5,11
1200,82,81,11,12,5,12
930,115,104,11,12,5,12
750,29,12,11,12,5,12
1200,16,23,11,12,5,12
1200,32,59,11,12,5,12
1080,82,104,12,4,5,4
1080,115,16,12,4,5,4
750,12,59,12,4,5,4
1200,59,81,12,5,5,5
750,32,82,12,5,5,5
930,29,115,12,5,5,5
750,104,23,12,5,5,5
1080,16,12,12,5,5,5
750,16,81,12,6,5,6
750,115,32,12,6,5,6
1080,104,29,12,6,5,6
1080,23,59,12,6,5,6
750,81,23,12,7,5,7
930,82,115,12,7,5,7
1200,32,12,12,7,5,7
1200,59,29,12,7,5,7
1080,81,32,12,8,5,8
750,23,82,12,8,5,8
750,12,104,12,8,5,8
930,29,16,12,8,5,8
750,115,81,12,9,5,9
930,82,29,12,9,5,9
1080,32,104,12,9,5,9
930,12,23,12,9,5,9
1080,16,59,12,9,5,9
750,81,12,12,10,5,10
750,82,16,12,10,5,10
1200,23,115,12,10,5,10
750,104,59,12,10,5,10
930,29,32,12,10,5,10
750,29,81,12,11,5,11
1200,59,82,12,11,5,11
1200,115,12,12,11,5,11
1200,16,104,12,11,5,11
750,32,23,12,11,5,11
750,81,82,12,12,5,12
1080,104,115,12,12,5,12
750,12,29,12,12,5,12
1080,23,16,12,12,5,12
750,59,32,12,12,5,12
750,81,16,13,5,5,5
930,104,82,13,5,5,5
750,115,29,13,5,5,5
750,12,32,13,5,5,5
930,59,23,13,5,5,5
1200,32,81,13,6,5,6
1200,29,82,13,6,5,6
1080,16,115,13,6,5,6
1080,23,104,13,6,5,6
1080,59,12,13,6,5,6
930,81,59,13,7,5,7
750,82,23,13,7,5,7
1080,32,115,13,7,5,7
1080,104,12,13,7,5,7
1080,16,29,13,7,5,7
1080,23,81,13,8,5,8
1080,115,82,13,8,5,8
1080,104,32,13,8,5,8
1200,12,16,13,8,5,8
930,29,59,13,8,5,8
1080,81,115,13,9,5,9
750,82,32,13,9,5,9
1200,29,104,13,9,5,9
1200,23,12,13,9,5,9
930,59,16,13,9,5,9
930,12,81,13,10,5,10
750,16,82,13,10,5,10
1200,115,23,13,10,5,10
750,59,104,13,10,5,10
930,32,29,13,10,5,10
750,81,29,13,11,5,11
1200,82,59,13,11,5,11
750,12,115,13,11,5,11
750,104,16,13,11,5,11
930,23,32,13,11,5,11
1080,82,81,13,12,5,12
1080,115,104,13,12,5,12
750,29,12,13,12,5,12
1080,16,23,13,12,5,12
1080,32,59,13,12,5,12
750,82,23,14,5,5,5
930,115,16,14,5,5,5
1080,29,32,14,5,5,5
750,81,59,14,6,5,6
750,115,82,14,6,5,6
750,32,104,14,6,5,6
1080,23,12,14,6,5,6
1200,104,81,14,7,5,7
750,16,82,14,7,5,7
750,29,115,14,7,5,7
1200,59,12,14,7,5,7
750,16,81,14,8,5,8
750,12,104,14,8,5,8
930,59,29,14,8,5,8
1200,32,23,14,8,5,8
750,81,12,14,9,5,9
1200,82,104,14,9,5,9
750,115,32,14,9,5,9
1080,29,16,14,9,5,9
1080,23,59,14,9,5,9
1200,81,29,14,10,5,10
750,12,82,14,10,5,10
750,59,115,14,10,5,10
750,104,23,14,10,5,10
1080,16,32,14,10,5,10
1200,32,81,14,11,5,11
930,82,29,14,11,5,11
930,23,115,14,11,5,11
750,104,59,14,11,5,11
750,12,16,14,11,5,11
750,115,81,14,12,5,12
750,82,59,14,12,5,12
1080,16,104,14,12,5,12
1080,32,12,14,12,5,12
1080,29,23,14,12,5,12
1200,81,82,14,13,5,13
1200,104,115,14,13,5,13
750,12,29,14,13,5,13
930,23,16,14,13,5,13
1200,59,32,14,13,5,13
930,59,81,15,6,5,6
1080,82,16,15,6,5,6
1080,115,29,15,6,5,6
1200,104,32,15,6,5,6
1080,12,23,15,6,5,6
750,81,104,15,7,5,7
1080,23,82,15,7,5,7
1200,16,115,15,7,5,7
1200,12,59,15,7,5,7
1200,32,29,15,7,5,7
1200,81,16,15,8,5,8
1200,82,115,15,8,5,8
1080,104,12,15,8,5,8
1200,29,59,15,8,5,8
750,23,32,15,8,5,8
750,12,81,15,9,5,9
1080,104,82,15,9,5,9
1080,32,115,15,9,5,9
1080,16,29,15,9,5,9
930,59,23,15,9,5,9
1080,29,81,15,10,5,10
750,82,12,15,10,5,10
1200,115,59,15,10,5,10
1200,23,104,15,10,5,10
1080,32,16,15,10,5,10
930,81,32,15,11,5,11
1080,29,82,15,11,5,11
750,115,23,15,11,5,11
930,59,104,15,11,5,11
930,16,12,15,11,5,11
1080,81,115,15,12,5,12
1200,59,82,15,12,5,12
930,104,16,15,12,5,12
1200,12,32,15,12,5,12
930,23,29,15,12,5,12
1080,82,81,15,13,5,13
750,115,104,15,13,5,13
750,29,12,15,13,5,13
750,16,23,15,13,5,13
1080,32,59,15,13,5,13
1080,115,82,16,4,5,4
1200,16,29,16,4,5,4
750,81,12,16,5,5,5
930,115,16,16,5,5,5
930,32,104,16,5,5,5
930,59,23,16,5,5,5
750,81,115,16,6,5,6
750,82,23,16,6,5,6
1200,16,104,16,6,5,6
750,12,32,16,6,5,6
1080,29,59,16,6,5,6
750,29,81,16,7,5,7
1080,32,82,16,7,5,7
750,104,59,16,7,5,7
930,23,12,16,7,5,7
750,16,81,16,8,5,8
1200,82,29,16,8,5,8
930,115,32,16,8,5,8
1080,23,104,16,8,5,8
750,59,12,16,8,5,8
750,81,23,16,9,5,9
1200,12,82,16,9,5,9
750,59,115,16,9,5,9
750,104,29,16,9,5,9
1080,32,16,16,9,5,9
1080,104,81,16,10,5,10
1080,82,59,16,10,5,10
1080,23,115,16,10,5,10
930,12,16,16,10,5,10
1200,29,32,16,10,5,10
1200,32,81,16,11,5,11
750,82,104,16,11,5,11
750,115,12,16,11,5,11
1080,29,23,16,11,5,11
1080,16,59,16,11,5,11
1080,81,82,16,12,5,12
750,104,115,16,12,5,12
750,12,29,16,12,5,12
750,23,16,16,12,5,12
750,59,32,16,12,5,12
1200,12,81,17,5,5,5
750,82,115,17,5,5,5
930,104,32,17,5,5,5
1200,29,16,17,5,5,5
1200,23,59,17,5,5,5
930,115,81,17,6,5,6
1080,23,82,17,6,5,6
930,104,16,17,6,5,6
1200,32,12,17,6,5,6
1200,29,59,17,6,5,6
930,81,29,17,7,5,7
750,82,32,17,7,5,7
1080,16,115,17,7,5,7
1080,59,104,17,7,5,7
750,12,23,17,7,5,7
930,81,16,17,8,5,8
1200,29,82,17,8,5,8
750,32,115,17,8,5,8
930,104,23,17,8,5,8
750,12,59,17,8,5,8
750,23,81,17,9,5,9
930,82,12,17,9,5,9
750,115,59,17,9,5,9
1200,29,104,17,9,5,9
750,16,32,17,9,5,9
1200,81,104,17,10,5,10
1200,59,82,17,10,5,10
930,115,23,17,10,5,10
750,16,12,17,10,5,10
750,32,29,17,10,5,10
1080,81,32,17,11,5,11
750,104,82,17,11,5,11
750,12,115,17,11,5,11
1200,23,29,17,11,5,11
750,59,16,17,11,5,11
1080,82,81,17,12,5,12
1200,104,115,17,12,5,12
930,29,12,17,12,5,12
930,16,23,17,12,5,12
1200,32,59,17,12,5,12
1200,32,104,18,3,5,3
930,29,115,18,4,5,4
750,81,59,18,5,5,5
930,16,82,18,5,5,5
1080,23,12,18,5,5,5
1080,29,32,18,5,5,5
750,104,81,18,6,5,6
1200,23,82,18,6,5,6
1200,115,12,18,6,5,6
930,59,16,18,6,5,6
1200,16,81,18,7,5,7
930,115,82,18,7,5,7
1200,12,104,18,7,5,7
750,59,29,18,7,5,7
750,32,23,18,7,5,7
1080,81,12,18,8,5,8
750,82,104,18,8,5,8
1200,115,32,18,8,5,8
750,29,16,18,8,5,8
1200,23,59,18,8,5,8
750,81,23,18,9,5,9
1200,12,82,18,9,5,9
1080,59,115,18,9,5,9
1200,104,29,18,9,5,9
750,16,32,18,9,5,9
1200,32,81,18,10,5,10
1200,82,29,18,10,5,10
1200,23,115,18,10,5,10
1200,104,59,18,10,5,10
1200,12,16,18,10,5,10
1200,115,81,18,11,5,11
1200,82,59,18,11,5,11
1080,16,104,18,11,5,11
750,32,12,18,11,5,11
1080,29,23,18,11,5,11
1200,12,29,18,12,5,12
1080,23,16,18,12,5,12
750,59,32,18,12,5,12
750,81,82,18,13,5,13
1080,104,115,18,13,5,13
1080,104,32,19,3,5,3
750,115,29,19,4,5,4
1200,23,82,19,4,5,4
1200,59,81,19,5,5,5
930,82,16,19,5,5,5
1200,12,23,19,5,5,5
1080,32,29,19,5,5,5
1080,81,104,19,6,5,6
1080,12,115,19,6,5,6
1200,16,59,19,6,5,6
930,81,16,19,7,5,7
1080,82,115,19,7,5,7
750,104,12,19,7,5,7
1200,29,59,19,7,5,7
750,23,32,19,7,5,7
750,12,81,19,8,5,8
930,104,82,19,8,5,8
750,32,115,19,8,5,8
930,16,29,19,8,5,8
750,59,23,19,8,5,8
930,23,81,19,9,5,9
1080,82,12,19,9,5,9
1200,115,59,19,9,5,9
930,29,104,19,9,5,9
930,32,16,19,9,5,9
750,81,32,19,10,5,10
1080,29,82,19,10,5,10
1080,115,23,19,10,5,10
930,59,104,19,10,5,10
1080,16,12,19,10,5,10
750,81,115,19,11,5,11
1200,59,82,19,11,5,11
1200,104,16,19,11,5,11
1080,12,32,19,11,5,11
1200,23,29,19,11,5,11
1200,29,12,19,12,5,12
930,16,23,19,12,5,12
750,32,59,19,12,5,12
750,82,81,19,13,4,13
1200,115,104,19,14,5,14
