GTOD,GATG,GHTG,SESI,SEWN,GDAT,SEWT
1200,95,14,4,9,5,9
750,10,26,4,9,5,9
930,50,95,4,10,5,10
1200,26,69,4,10,5,10
1080,113,2,4,10,5,10
1080,14,19,4,10,5,10
930,41,10,4,10,5,10
1080,10,50,4,11,5,11
930,2,69,4,11,5,11
1200,19,113,4,11,5,11
750,95,41,4,11,5,11
750,26,14,4,11,5,11
930,50,2,4,12,5,12
930,69,95,4,12,5,12
1200,113,26,4,12,5,12
1200,19,10,4,12,5,12
1080,14,41,4,12,5,12
1200,50,69,4,13,5,13
1200,95,113,4,13,5,13
1080,2,19,4,13,5,13
930,14,10,4,13,5,13
750,41,26,4,13,5,13
930,50,10,5,4,5,4
1200,14,69,5,4,5,4
1080,2,50,5,5,5,5
750,19,69,5,5,5,5
1200,26,113,5,5,5,5
1080,41,95,5,5,5,5
930,50,19,5,6,5,6
1080,69,2,5,6,5,6
750,113,14,5,6,5,6
1200,95,26,5,6,5,6
1200,10,41,5,6,5,6
1200,50,41,5,7,5,7
1200,69,26,5,7,5,7
1200,113,19,5,7,5,7
750,14,95,5,7,5,7
1200,2,10,5,7,5,7
930,95,50,5,8,5,8
1080,41,69,5,8,5,8
1200,2,113,5,8,5,8
750,19,14,5,8,5,8
750,26,10,5,8,5,8
1080,10,113,5,9,5,9
750,19,95,5,9,5,9
1080,41,2,5,9,5,9
1200,14,26,5,9,5,9
750,14,50,5,10,5,10
1200,69,10,5,10,5,10
750,113,41,5,10,5,10
1200,95,2,5,10,5,10
1080,26,19,5,10,5,10
930,50,113,5,11,5,11
1200,95,69,5,11,5,11
750,2,26,5,11,5,11
1200,10,19,5,11,5,11
930,41,14,5,11,5,11
1080,69,50,5,12,5,12
750,113,95,5,12,5,12
750,19,2,5,12,5,12
750,10,14,5,12,5,12
1080,26,41,5,12,5,12
1080,113,50,6,4,5,4
1200,19,69,6,4,5,4
1200,2,50,6,5,5,5
1080,69,113,6,5,5,5
1200,95,41,6,5,5,5
750,19,10,6,5,5,5
750,26,14,6,5,5,5
750,69,26,6,6,5,6
750,113,2,6,6,5,6
1080,10,95,6,6,5,6
750,14,41,6,6,5,6
750,50,95,6,7,5,7
750,14,69,6,7,5,7
750,41,113,6,7,5,7
1200,10,2,6,7,5,7
1200,26,19,6,7,5,7
930,26,50,6,8,5,8
1200,95,19,6,8,5,8
1200,2,14,6,8,5,8
1080,41,10,6,8,5,8
1200,50,41,6,9,5,9
1080,69,10,6,9,5,9
750,113,26,6,9,5,9
1200,2,95,6,9,5,9
1080,14,19,6,9,5,9
930,50,14,6,10,5,10
930,95,69,6,10,5,10
750,19,113,6,10,5,10
750,41,2,6,10,5,10
930,10,26,6,10,5,10
930,10,50,6,11,5,11
1080,69,2,6,11,5,11
750,113,14,6,11,5,11
750,26,95,6,11,5,11
1080,19,41,6,11,5,11
750,95,113,6,12,5,12
750,2,19,6,12,5,12
750,14,10,6,12,5,12
1080,41,26,6,12,5,12
750,50,69,6,13,5,13
1080,50,26,7,4,5,4
930,69,95,7,4,5,4
1080,14,2,7,4,5,4
750,10,19,7,4,5,4
1200,41,50,7,5,5,5
1080,2,113,7,5,5,5
930,95,10,7,5,5,5
750,19,26,7,5,5,5
1080,50,113,7,6,5,6
1200,10,69,7,6,5,6
930,95,2,7,6,5,6
930,41,14,7,6,5,6
1200,113,69,7,7,5,7
1200,2,41,7,7,5,7
1200,19,14,7,7,5,7
1080,26,10,7,7,5,7
1200,14,50,7,8,5,8
930,69,19,7,8,5,8
750,113,41,7,8,5,8
930,95,26,7,8,5,8
1200,50,2,7,9,5,9
1080,69,14,7,9,5,9
750,26,113,7,9,5,9
750,19,95,7,9,5,9
1080,10,41,7,9,5,9
1080,50,10,7,10,5,10
1200,2,69,7,10,5,10
1200,113,19,7,10,5,10
750,41,95,7,10,5,10
930,14,26,7,10,5,10
930,95,50,7,11,5,11
1200,26,69,7,11,5,11
750,14,113,7,11,5,11
750,2,10,7,11,5,11
930,41,19,7,11,5,11
1200,69,50,7,12,5,12
1200,113,95,7,12,5,12
750,19,2,7,12,5,12
930,10,14,7,12,5,12
750,26,41,7,12,5,12
750,26,50,8,5,5,5
1200,69,14,8,5,5,5
1080,113,2,8,5,5,5
750,41,10,8,5,5,5
1200,50,95,8,6,5,6
930,41,113,8,6,5,6
930,19,14,8,6,5,6
1200,19,50,8,7,5,7
1080,113,69,8,7,5,7
1080,95,10,8,7,5,7
750,26,2,8,7,5,7
930,69,26,8,8,5,8
750,14,95,8,8,5,8
1200,2,41,8,8,5,8
930,10,19,8,8,5,8
750,50,41,8,9,5,9
930,69,19,8,9,5,9
750,10,113,8,9,5,9
930,2,95,8,9,5,9
1080,26,14,8,9,5,9
1080,50,10,8,10,5,10
1080,41,69,8,10,5,10
930,113,26,8,10,5,10
1200,95,19,8,10,5,10
1080,14,2,8,10,5,10
1080,14,50,8,11,5,11
930,69,2,8,11,5,11
1080,19,113,8,11,5,11
930,95,41,8,11,5,11
1200,10,26,8,11,5,11
1200,2,50,8,12,5,12
930,10,69,8,12,5,12
930,113,14,8,12,5,12
750,26,95,8,12,5,12
1080,19,41,8,12,5,12
750,50,69,8,13,5,13
1200,95,113,8,13,5,13
750,2,19,8,13,5,13
750,14,10,8,13,5,13
1200,41,26,8,13,5,13
1080,14,69,9,5,5,5
750,41,2,9,5,5,5
930,50,26,9,6,5,6
1080,69,113,9,6,5,6
1080,41,95,9,6,5,6
1080,19,10,9,6,5,6
1080,95,50,9,7,5,7
930,26,69,9,7,5,7
1200,2,113,9,7,5,7
750,14,19,9,7,5,7
930,10,41,9,7,5,7
930,50,14,9,8,5,8
1200,19,69,9,8,5,8
1080,113,41,9,8,5,8
750,10,95,9,8,5,8
1200,2,26,9,8,5,8
750,50,19,9,9,5,9
1080,113,10,9,9,5,9
1080,95,2,9,9,5,9
750,14,26,9,9,5,9
930,10,50,9,10,5,10
1200,69,41,9,10,5,10
1200,26,113,9,10,5,10
930,19,95,9,10,5,10
930,2,14,9,10,5,10
750,41,50,9,11,5,11
750,2,69,9,11,5,11
750,113,19,9,11,5,11
750,95,14,9,11,5,11
1080,26,10,9,11,5,11
1200,50,2,9,12,5,12
750,69,10,9,12,5,12
750,14,113,9,12,5,12
750,95,26,9,12,5,12
750,41,19,9,12,5,12
1080,69,50,9,13,5,13
1200,113,95,9,13,5,13
930,19,2,9,13,5,13
1200,10,14,9,13,5,13
930,26,41,9,13,5,13
1200,113,10,10,4,5,4
1080,19,50,10,5,5,5
1200,95,69,10,5,5,5
750,14,113,10,5,5,5
1200,2,41,10,5,5,5
1200,10,26,10,5,5,5
1080,113,50,10,6,5,6
750,69,2,10,6,5,6
750,10,95,10,6,5,6
1200,41,19,10,6,5,6
1200,26,14,10,6,5,6
930,50,41,10,7,5,7
930,69,26,10,7,5,7
750,2,95,10,7,5,7
1200,14,19,10,7,5,7
1080,10,50,10,8,5,8
1080,41,69,10,8,5,8
930,19,113,10,8,5,8
930,95,14,10,8,5,8
930,26,2,10,8,5,8
930,50,95,10,9,5,9
930,69,10,10,9,5,9
1200,113,2,10,9,5,9
1200,19,26,10,9,5,9
1080,14,41,10,9,5,9
930,26,50,10,10,5,10
1200,69,113,10,10,5,10
930,95,19,10,10,5,10
1200,2,14,10,10,5,10
1080,41,10,10,10,5,10
750,50,14,10,11,5,11
930,19,69,10,11,5,11
930,113,41,10,11,5,11
1080,26,95,10,11,5,11
930,10,2,10,11,5,11
1080,50,69,10,12,5,12
930,95,113,10,12,5,12
930,2,19,10,12,5,12
750,14,10,10,12,5,12
1200,41,26,10,12,5,12
750,50,19,11,5,5,5
1080,69,95,11,5,5,5
1080,113,14,11,5,5,5
1080,41,2,11,5,5,5
750,26,10,11,5,5,5
1200,50,113,11,6,5,6
1080,2,69,11,6,5,6
930,95,10,11,6,5,6
1080,19,41,11,6,5,6
1080,14,26,11,6,5,6
750,41,50,11,7,5,7
1200,26,69,11,7,5,7
1200,10,113,11,7,5,7
1080,95,2,11,7,5,7
1200,19,14,11,7,5,7
750,50,10,11,8,5,8
1200,69,41,11,8,5,8
930,113,19,11,8,5,8
930,14,95,11,8,5,8
750,2,26,11,8,5,8
930,95,50,11,9,5,9
930,10,69,11,9,5,9
750,2,113,11,9,5,9
750,26,19,11,9,5,9
750,41,14,11,9,5,9
750,50,26,11,10,5,10
750,113,69,11,10,5,10
1080,19,95,11,10,5,10
1200,14,2,11,10,5,10
1200,10,41,11,10,5,10
750,14,50,11,11,5,11
1200,69,19,11,11,5,11
750,41,113,11,11,5,11
750,95,26,11,11,5,11
1080,2,10,11,11,5,11
1200,69,50,11,12,5,12
930,113,95,11,12,5,12
750,19,2,11,12,5,12
1200,10,14,11,12,5,12
1200,26,41,11,12,5,12
1080,69,95,12,4,5,4
1080,113,10,12,4,5,4
750,2,41,12,4,5,4
1200,41,50,12,5,5,5
750,26,69,12,5,5,5
930,19,113,12,5,5,5
750,95,14,12,5,5,5
1080,10,2,12,5,5,5
750,10,50,12,6,5,6
750,113,26,12,6,5,6
1080,95,19,12,6,5,6
1080,14,41,12,6,5,6
750,50,14,12,7,5,7
930,69,113,12,7,5,7
1200,26,2,12,7,5,7
1200,41,19,12,7,5,7
1080,50,26,12,8,5,8
750,14,69,12,8,5,8
750,2,95,12,8,5,8
930,19,10,12,8,5,8
750,113,50,12,9,5,9
930,69,19,12,9,5,9
1080,26,95,12,9,5,9
930,2,14,12,9,5,9
1080,10,41,12,9,5,9
750,50,2,12,10,5,10
750,69,10,12,10,5,10
1200,14,113,12,10,5,10
750,95,41,12,10,5,10
930,19,26,12,10,5,10
750,19,50,12,11,5,11
1200,41,69,12,11,5,11
1200,113,2,12,11,5,11
1200,10,95,12,11,5,11
750,26,14,12,11,5,11
750,50,69,12,12,5,12
1080,95,113,12,12,5,12
750,2,19,12,12,5,12
1080,14,10,12,12,5,12
750,41,26,12,12,5,12
750,50,10,13,5,5,5
930,95,69,13,5,5,5
750,113,19,13,5,5,5
750,2,26,13,5,5,5
930,41,14,13,5,5,5
1200,26,50,13,6,5,6
1200,19,69,13,6,5,6
1080,10,113,13,6,5,6
1080,14,95,13,6,5,6
1080,41,2,13,6,5,6
930,50,41,13,7,5,7
750,69,14,13,7,5,7
1080,26,113,13,7,5,7
1080,95,2,13,7,5,7
1080,10,19,13,7,5,7
1080,14,50,13,8,5,8
1080,113,69,13,8,5,8
1080,95,26,13,8,5,8
1200,2,10,13,8,5,8
930,19,41,13,8,5,8
1080,50,113,13,9,5,9
750,69,26,13,9,5,9
1200,19,95,13,9,5,9
1200,14,2,13,9,5,9
930,41,10,13,9,5,9
930,2,50,13,10,5,10
750,10,69,13,10,5,10
1200,113,14,13,10,5,10
750,41,95,13,10,5,10
930,26,19,13,10,5,10
750,50,19,13,11,5,11
1200,69,41,13,11,5,11
750,2,113,13,11,5,11
750,95,10,13,11,5,11
930,14,26,13,11,5,11
1080,69,50,13,12,5,12
1080,113,95,13,12,5,12
750,19,2,13,12,5,12
1080,10,14,13,12,5,12
1080,26,41,13,12,5,12
750,69,14,14,5,5,5
930,113,10,14,5,5,5
1080,19,26,14,5,5,5
750,50,41,14,6,5,6
750,113,69,14,6,5,6
750,26,95,14,6,5,6
1080,14,2,14,6,5,6
1200,95,50,14,7,5,7
750,10,69,14,7,5,7
750,19,113,14,7,5,7
1200,41,2,14,7,5,7
750,10,50,14,8,5,8
750,2,95,14,8,5,8
930,41,19,14,8,5,8
1200,26,14,14,8,5,8
750,50,2,14,9,5,9
1200,69,95,14,9,5,9
750,113,26,14,9,5,9
1080,19,10,14,9,5,9
1080,14,41,14,9,5,9
1200,50,19,14,10,5,10
750,2,69,14,10,5,10
750,41,113,14,10,5,10
750,95,14,14,10,5,10
1080,10,26,14,10,5,10
1200,26,50,14,11,5,11
930,69,19,14,11,5,11
930,14,113,14,11,5,11
750,95,41,14,11,5,11
750,2,10,14,11,5,11
750,113,50,14,12,5,12
750,69,41,14,12,5,12
1080,10,95,14,12,5,12
1080,26,2,14,12,5,12
1080,19,14,14,12,5,12
1200,50,69,14,13,5,13
1200,95,113,14,13,5,13
750,2,19,14,13,5,13
930,14,10,14,13,5,13
1200,41,26,14,13,5,13
930,41,50,15,6,5,6
1080,69,10,15,6,5,6
1080,113,19,15,6,5,6
1200,95,26,15,6,5,6
1080,2,14,15,6,5,6
750,50,95,15,7,5,7
1080,14,69,15,7,5,7
1200,10,113,15,7,5,7
1200,2,41,15,7,5,7
1200,26,19,15,7,5,7
1200,50,10,15,8,5,8
1200,69,113,15,8,5,8
1080,95,2,15,8,5,8
1200,19,41,15,8,5,8
750,14,26,15,8,5,8
750,2,50,15,9,5,9
1080,95,69,15,9,5,9
1080,26,113,15,9,5,9
1080,10,19,15,9,5,9
930,41,14,15,9,5,9
1080,19,50,15,10,5,10
750,69,2,15,10,5,10
1200,113,41,15,10,5,10
1200,14,95,15,10,5,10
1080,26,10,15,10,5,10
930,50,26,15,11,5,11
1080,19,69,15,11,5,11
750,113,14,15,11,5,11
930,41,95,15,11,5,11
930,10,2,15,11,5,11
1080,50,113,15,12,5,12
1200,41,69,15,12,5,12
930,95,10,15,12,5,12
1200,2,26,15,12,5,12
930,14,19,15,12,5,12
1080,69,50,15,13,5,13
750,113,95,15,13,5,13
750,19,2,15,13,5,13
750,10,14,15,13,5,13
1080,26,41,15,13,5,13
1080,113,69,16,4,5,4
1200,10,19,16,4,5,4
750,50,2,16,5,5,5
930,113,10,16,5,5,5
930,26,95,16,5,5,5
930,41,14,16,5,5,5
750,50,113,16,6,5,6
750,69,14,16,6,5,6
1200,10,95,16,6,5,6
750,2,26,16,6,5,6
1080,19,41,16,6,5,6
750,19,50,16,7,5,7
1080,26,69,16,7,5,7
750,95,41,16,7,5,7
930,14,2,16,7,5,7
750,10,50,16,8,5,8
1200,69,19,16,8,5,8
930,113,26,16,8,5,8
1080,14,95,16,8,5,8
750,41,2,16,8,5,8
750,50,14,16,9,5,9
1200,2,69,16,9,5,9
750,41,113,16,9,5,9
750,95,19,16,9,5,9
1080,26,10,16,9,5,9
1080,95,50,16,10,5,10
1080,69,41,16,10,5,10
1080,14,113,16,10,5,10
930,2,10,16,10,5,10
1200,19,26,16,10,5,10
1200,26,50,16,11,5,11
750,69,95,16,11,5,11
750,113,2,16,11,5,11
1080,19,14,16,11,5,11
1080,10,41,16,11,5,11
1080,50,69,16,12,5,12
750,95,113,16,12,5,12
750,2,19,16,12,5,12
750,14,10,16,12,5,12
750,41,26,16,12,5,12
1200,2,50,17,5,5,5
750,69,113,17,5,5,5
930,95,26,17,5,5,5
1200,19,10,17,5,5,5
1200,14,41,17,5,5,5
930,113,50,17,6,5,6
1080,14,69,17,6,5,6
930,95,10,17,6,5,6
1200,26,2,17,6,5,6
1200,19,41,17,6,5,6
930,50,19,17,7,5,7
750,69,26,17,7,5,7
1080,10,113,17,7,5,7
1080,41,95,17,7,5,7
750,2,14,17,7,5,7
930,50,10,17,8,5,8
1200,19,69,17,8,5,8
750,26,113,17,8,5,8
930,95,14,17,8,5,8
750,2,41,17,8,5,8
750,14,50,17,9,5,9
930,69,2,17,9,5,9
750,113,41,17,9,5,9
1200,19,95,17,9,5,9
750,10,26,17,9,5,9
1200,50,95,17,10,5,10
1200,41,69,17,10,5,10
930,113,14,17,10,5,10
750,10,2,17,10,5,10
750,26,19,17,10,5,10
1080,50,26,17,11,5,11
750,95,69,17,11,5,11
750,2,113,17,11,5,11
1200,14,19,17,11,5,11
750,41,10,17,11,5,11
1080,69,50,17,12,5,12
1200,95,113,17,12,5,12
930,19,2,17,12,5,12
930,10,14,17,12,5,12
1200,26,41,17,12,5,12
1200,26,95,18,3,5,3
930,19,113,18,4,5,4
750,50,41,18,5,5,5
930,10,69,18,5,5,5
1080,14,2,18,5,5,5
1080,19,26,18,5,5,5
750,95,50,18,6,5,6
1200,14,69,18,6,5,6
1200,113,2,18,6,5,6
930,41,10,18,6,5,6
1200,10,50,18,7,5,7
930,113,69,18,7,5,7
1200,2,95,18,7,5,7
750,41,19,18,7,5,7
750,26,14,18,7,5,7
1080,50,2,18,8,5,8
750,69,95,18,8,5,8
1200,113,26,18,8,5,8
750,19,10,18,8,5,8
1200,14,41,18,8,5,8
750,50,14,18,9,5,9
1200,2,69,18,9,5,9
1080,41,113,18,9,5,9
1200,95,19,18,9,5,9
750,10,26,18,9,5,9
1200,26,50,18,10,5,10
1200,69,19,18,10,5,10
1200,14,113,18,10,5,10
1200,95,41,18,10,5,10
1200,2,10,18,10,5,10
1200,113,50,18,11,5,11
1200,69,41,18,11,5,11
1080,10,95,18,11,5,11
750,26,2,18,11,5,11
1080,19,14,18,11,5,11
1200,2,19,18,12,5,12
1080,14,10,18,12,5,12
750,41,26,18,12,5,12
750,50,69,18,13,5,13
1080,95,113,18,13,5,13
1080,95,26,19,3,5,3
750,113,19,19,4,5,4
1200,14,69,19,4,5,4
1200,41,50,19,5,5,5
930,69,10,19,5,5,5
1200,2,14,19,5,5,5
1080,26,19,19,5,5,5
1080,50,95,19,6,5,6
1080,2,113,19,6,5,6
1200,10,41,19,6,5,6
930,50,10,19,7,5,7
1080,69,113,19,7,5,7
750,95,2,19,7,5,7
1200,19,41,19,7,5,7
750,14,26,19,7,5,7
750,2,50,19,8,5,8
930,95,69,19,8,5,8
750,26,113,19,8,5,8
930,10,19,19,8,5,8
750,41,14,19,8,5,8
930,14,50,19,9,5,9
1080,69,2,19,9,5,9
1200,113,41,19,9,5,9
930,19,95,19,9,5,9
930,26,10,19,9,5,9
750,50,26,19,10,5,10
1080,19,69,19,10,5,10
1080,113,14,19,10,5,10
930,41,95,19,10,5,10
1080,10,2,19,10,5,10
750,50,113,19,11,5,11
1200,41,69,19,11,5,11
1200,95,10,19,11,5,11
1080,2,26,19,11,5,11
1200,14,19,19,11,5,11
1200,19,2,19,12,5,12
930,10,14,19,12,5,12
750,26,41,19,12,5,12
750,69,50,19,13,4,13
1200,113,95,19,14,5,14
