GTOD,GATG,GHTG,SESI,SEWN,GDAT,SEWT
1080,102,99,2,8,5,8
1200,5,22,2,8,5,8
1080,111,4,2,9,3,9
750,87,75,2,9,5,9
750,102,110,2,9,5,9
930,22,99,2,9,5,9
1080,17,103,2,9,5,9
1200,74,5,2,9,5,9
750,5,87,2,10,5,10
750,111,102,2,10,5,10
930,110,75,2,10,5,10
930,74,4,2,10,5,10
1200,22,103,2,10,5,10
750,103,4,2,11,5,11
750,110,17,2,11,5,11
930,75,74,2,11,5,11
1200,5,102,2,11,5,11
1080,4,99,2,12,3,12
750,17,87,2,12,5,12
1080,103,102,2,12,5,12
930,110,22,2,12,5,12
930,5,99,3,2,5,2
750,87,74,3,3,5,3
750,110,4,3,3,5,3
930,17,75,3,3,5,3
930,5,103,3,3,5,3
1080,102,111,3,3,5,3
750,111,87,3,4,5,4
750,74,17,3,4,5,4
930,102,4,3,4,5,4
930,110,99,3,4,5,4
1200,103,75,3,4,5,4
750,4,103,3,5,5,5
750,74,111,3,5,5,5
930,87,102,3,5,5,5
930,17,99,3,5,5,5
1080,75,5,3,5,5,5
1200,22,110,3,5,5,5
1080,99,87,3,6,3,6
750,22,4,3,6,5,6
930,111,75,3,6,5,6
1200,74,102,3,6,5,6
1080,17,111,3,7,3,7
750,4,5,3,7,5,7
930,110,74,3,7,5,7
1200,75,22,3,7,5,7
1080,103,99,3,7,5,7
1080,99,102,3,8,3,8
750,111,110,3,8,5,8
930,87,103,3,8,5,8
1200,22,5,3,8,5,8
1080,75,87,3,9,3,9
750,4,111,3,9,5,9
930,99,22,3,9,5,9
1080,103,17,3,9,5,9
1200,5,74,3,9,5,9
750,5,17,3,10,5,10
750,4,74,3,10,5,10
930,75,110,3,10,5,10
1200,103,22,3,10,5,10
750,111,22,3,11,5,11
750,17,110,3,11,5,11
930,74,75,3,11,5,11
1200,102,5,3,11,5,11
1080,87,17,3,12,3,12
750,99,4,3,12,5,12
930,102,103,3,12,5,12
750,110,87,3,13,5,13
930,22,102,3,13,5,13
750,74,87,4,2,5,2
750,4,110,4,3,5,3
930,75,17,4,3,5,3
930,103,5,4,3,5,3
1080,74,22,4,3,5,3
750,87,111,4,4,5,4
750,17,74,4,4,5,4
930,4,102,4,4,5,4
1080,99,110,4,4,5,4
1200,22,75,4,4,5,4
750,103,4,4,5,5,5
750,111,74,4,5,5,5
930,102,87,4,5,5,5
1080,99,17,4,5,5,5
1200,5,75,4,5,5,5
930,99,5,4,6,5,6
1080,102,74,4,6,3,6
750,4,22,4,6,5,6
930,75,111,4,6,5,6
1200,110,103,4,6,5,6
1080,111,17,4,7,3,7
750,5,4,4,7,5,7
750,75,99,4,7,5,7
930,74,110,4,7,5,7
930,102,22,4,7,5,7
1200,5,22,4,8,5,8
1080,74,5,4,9,3,9
750,87,75,4,9,5,9
930,22,99,4,9,5,9
1080,17,103,4,9,5,9
1200,111,4,4,9,5,9
750,111,5,4,10,5,10
750,17,102,4,10,5,10
930,110,75,4,10,5,10
930,87,4,4,10,5,10
1200,22,103,4,10,5,10
750,110,17,4,11,5,11
930,75,74,4,11,5,11
1080,5,102,4,11,5,11
1200,22,111,4,11,5,11
1200,99,103,4,11,5,11
1080,4,99,4,12,3,12
750,17,87,4,12,5,12
1080,103,102,4,12,5,12
750,87,110,4,13,5,13
1080,75,102,5,2,5,2
930,17,75,5,3,5,3
930,5,103,5,3,5,3
1080,22,74,5,3,5,3
1200,110,87,5,3,5,3
750,111,87,5,4,5,4
750,74,17,5,4,5,4
930,102,4,5,4,5,4
930,110,99,5,4,5,4
750,74,111,5,5,5,5
930,87,102,5,5,5,5
930,17,4,5,5,5,5
1080,99,75,5,5,5,5
1200,110,5,5,5,5,5
930,5,99,5,6,5,6
750,87,74,5,6,5,6
1080,22,4,5,6,3,6
930,111,75,5,6,5,6
1200,103,110,5,6,5,6
1080,17,111,5,7,3,7
750,4,5,5,7,5,7
930,110,74,5,7,5,7
1200,75,22,5,7,5,7
1200,103,99,5,7,5,7
750,4,103,5,8,5,8
1080,99,102,5,8,3,8
750,111,110,5,8,5,8
1200,22,5,5,8,5,8
1080,75,87,5,9,3,9
750,4,111,5,9,5,9
930,99,22,5,9,5,9
1080,103,17,5,9,5,9
1200,5,74,5,9,5,9
750,102,17,5,10,5,10
750,4,87,5,10,5,10
930,75,110,5,10,5,10
930,74,99,5,10,5,10
1080,5,111,5,10,5,10
1200,103,22,5,10,5,10
750,87,22,5,11,5,11
750,17,110,5,11,5,11
930,74,75,5,11,5,11
1080,111,103,5,11,5,11
1200,102,5,5,11,5,11
1080,87,17,5,12,3,12
750,99,4,5,12,5,12
930,102,103,5,12,5,12
930,22,102,5,13,5,13
750,103,4,6,2,5,2
750,74,87,6,2,5,2
930,99,5,6,2,5,2
1200,102,75,6,2,5,2
930,75,17,6,3,5,3
930,103,5,6,3,5,3
1080,22,87,6,3,5,3
750,87,111,6,4,5,4
750,17,74,6,4,5,4
930,4,102,6,4,5,4
1080,99,110,6,4,5,4
750,111,74,6,5,5,5
930,102,87,6,5,5,5
1080,17,22,6,5,5,5
1080,5,110,6,5,5,5
1200,75,4,6,5,5,5
930,99,103,6,5,5,5
1080,99,74,6,6,3,6
750,87,110,6,6,5,6
750,4,22,6,6,5,6
930,75,111,6,6,5,6
1080,111,17,6,7,3,7
750,5,4,6,7,5,7
750,22,75,6,7,5,7
930,74,110,6,7,5,7
1080,4,17,6,8,3,8
750,110,111,6,8,5,8
930,102,99,6,8,5,8
1080,5,22,6,8,5,8
1200,74,103,6,8,5,8
1080,74,5,6,9,3,9
750,87,75,6,9,5,9
750,110,102,6,9,5,9
930,22,99,6,9,5,9
1080,17,103,6,9,5,9
1200,111,4,6,9,5,9
750,87,5,6,10,5,10
750,111,99,6,10,5,10
930,110,75,6,10,5,10
1200,22,103,6,10,5,10
750,110,17,6,11,5,11
930,75,74,6,11,5,11
1080,5,102,6,11,5,11
1200,103,111,6,11,5,11
1080,4,99,6,12,3,12
750,17,87,6,12,5,12
1080,103,102,6,12,5,12
930,102,22,6,13,5,13
930,5,99,7,2,5,2
1200,22,17,7,2,5,2
750,87,74,7,3,5,3
930,17,75,7,3,5,3
930,5,103,7,3,5,3
1080,111,102,7,3,5,3
750,111,87,7,4,5,4
750,74,17,7,4,5,4
930,102,4,7,4,5,4
930,110,99,7,4,5,4
750,4,103,7,5,5,5
750,74,111,7,5,5,5
930,75,22,7,5,5,5
1080,87,102,7,5,5,5
1200,17,5,7,5,5,5
1080,22,4,7,6,3,6
930,111,75,7,6,5,6
1200,102,110,7,6,5,6
750,103,99,7,6,5,6
1080,17,111,7,7,3,7
750,4,5,7,7,5,7
930,110,74,7,7,5,7
1200,75,103,7,7,5,7
930,22,102,7,7,5,7
1080,99,102,7,8,3,8
750,111,110,7,8,5,8
930,103,74,7,8,5,8
1080,4,75,7,8,5,8
1200,22,5,7,8,5,8
1080,75,87,7,9,3,9
750,4,111,7,9,5,9
930,99,22,7,9,5,9
1080,103,17,7,9,5,9
1200,5,74,7,9,5,9
750,5,87,7,10,5,10
930,75,110,7,10,5,10
930,74,4,7,10,5,10
1080,99,111,7,10,5,10
1200,103,22,7,10,5,10
750,87,99,7,11,5,11
750,17,110,7,11,5,11
930,74,75,7,11,5,11
1200,102,5,7,11,5,11
1080,87,17,7,12,3,12
750,99,4,7,12,5,12
930,102,103,7,12,5,12
1200,110,22,7,12,5,12
750,110,87,7,13,5,13
930,99,5,8,2,5,2
930,102,22,8,3,5,3
750,74,87,8,3,5,3
930,75,17,8,3,5,3
930,103,5,8,3,5,3
1080,110,4,8,3,5,3
750,87,111,8,4,5,4
750,17,74,8,4,5,4
930,4,102,8,4,5,4
1080,99,110,8,4,5,4
1200,103,75,8,4,5,4
750,103,4,8,5,5,5
750,111,74,8,5,5,5
930,102,87,8,5,5,5
1080,22,110,8,5,5,5
1080,75,5,8,5,5,5
1080,74,102,8,6,3,6
750,4,22,8,6,5,6
930,75,111,8,6,5,6
1080,5,17,8,6,5,6
1200,99,87,8,6,5,6
1080,111,17,8,7,3,7
750,5,4,8,7,5,7
750,22,75,8,7,5,7
930,74,110,8,7,5,7
1080,87,103,8,8,3,8
750,110,111,8,8,5,8
930,102,99,8,8,5,8
1080,5,22,8,8,5,8
1200,4,74,8,8,5,8
1080,74,5,8,9,3,9
750,87,75,8,9,5,9
930,22,99,8,9,5,9
1080,17,103,8,9,5,9
1200,111,4,8,9,5,9
750,102,111,8,10,5,10
750,17,99,8,10,5,10
930,110,75,8,10,5,10
1200,22,103,8,10,5,10
750,110,17,8,11,5,11
930,75,74,8,11,5,11
1080,5,102,8,11,5,11
1080,4,99,8,12,3,12
750,17,87,8,12,5,12
1080,103,102,8,12,5,12
1200,111,22,8,12,5,12
750,87,110,8,13,5,13
1200,99,103,8,13,5,13
930,17,75,9,3,5,3
930,5,103,9,3,5,3
1080,74,22,9,3,5,3
750,110,87,9,3,5,3
750,111,87,9,4,5,4
750,74,17,9,4,5,4
930,102,4,9,4,5,4
930,110,99,9,4,5,4
1080,5,75,9,4,5,4
750,74,111,9,5,5,5
930,75,99,9,5,5,5
1080,87,102,9,5,5,5
1200,4,110,9,5,5,5
930,5,99,9,6,5,6
1080,22,4,9,6,3,6
930,111,75,9,6,5,6
1080,17,102,9,6,5,6
1200,110,103,9,6,5,6
1080,17,111,9,7,3,7
750,4,5,9,7,5,7
930,110,74,9,7,5,7
1200,75,22,9,7,5,7
750,87,74,9,8,5,8
750,4,103,9,8,5,8
1080,99,102,9,8,3,8
750,111,110,9,8,5,8
1200,22,5,9,8,5,8
1080,75,87,9,9,3,9
750,4,111,9,9,5,9
930,99,22,9,9,5,9
1080,103,17,9,9,5,9
1200,5,74,9,9,5,9
750,87,4,9,10,5,10
930,75,110,9,10,5,10
930,102,74,9,10,5,10
1080,99,17,9,10,5,10
1200,103,22,9,10,5,10
750,103,87,9,11,5,11
750,17,110,9,11,5,11
930,74,75,9,11,5,11
1080,22,111,9,11,5,11
1200,102,5,9,11,5,11
1080,87,17,9,12,3,12
750,99,4,9,12,5,12
930,102,103,9,12,5,12
1080,111,5,9,12,5,12
930,22,102,9,13,5,13
1200,103,99,9,13,5,13
750,103,4,0,2,5,2
930,99,5,0,2,5,2
930,75,17,0,3,5,3
930,103,5,0,3,5,3
1080,22,74,0,3,5,3
750,87,110,0,3,5,3
750,87,111,0,4,5,4
750,17,74,0,4,5,4
930,4,102,0,4,5,4
1080,99,110,0,4,5,4
1200,22,75,0,4,5,4
750,111,74,0,5,5,5
930,102,87,0,5,5,5
1080,103,110,0,5,5,5
1080,99,75,0,5,5,5
1080,102,17,0,6,3,6
750,4,22,0,6,5,6
930,75,111,0,6,5,6
1080,74,99,0,6,5,6
1080,111,17,0,7,3,7
750,5,4,0,7,5,7
750,87,22,0,7,5,7
930,74,110,0,7,5,7
1080,75,102,0,7,5,7
1080,4,87,0,8,3,8
750,110,111,0,8,5,8
930,102,99,0,8,5,8
1080,5,22,0,8,5,8
1080,74,5,0,9,3,9
750,87,75,0,9,5,9
930,22,99,0,9,5,9
1080,17,103,0,9,5,9
1200,111,4,0,9,5,9
750,74,87,0,10,5,10
750,5,111,0,10,5,10
750,17,4,0,10,5,10
930,110,75,0,10,5,10
1200,22,103,0,10,5,10
750,110,17,0,11,5,11
930,75,74,0,11,5,11
1080,5,102,0,11,5,11
1200,111,103,0,11,5,11
1080,4,99,0,12,3,12
750,17,87,0,12,5,12
1080,103,102,0,12,5,12
1200,110,5,0,12,5,12
930,102,22,0,13,5,13
1200,99,103,0,13,5,13
