GTOD,GATG,GHTG,SESI,SEWN,GDAT,SEWT
930,30,9,1,9,5,9
750,42,27,1,9,5,9
1080,91,84,1,9,5,9
1080,55,3,1,10,5,10
1080,6,84,1,10,5,10
1200,9,73,1,10,5,10
1200,27,106,1,10,5,10
1080,45,91,1,10,5,10
750,3,45,1,11,5,11
1080,6,55,1,11,5,11
1200,84,27,1,11,5,11
1200,30,73,1,11,5,11
1080,106,42,1,11,5,11
1080,30,84,1,12,5,12
930,9,3,1,12,5,12
1080,42,91,1,12,5,12
1200,73,45,1,12,5,12
930,45,6,1,13,5,13
930,91,106,1,13,5,13
930,55,73,1,13,3,13
1080,84,30,2,3,5,3
750,42,106,2,3,5,3
1200,45,55,2,3,5,3
750,6,3,2,4,5,4
930,73,9,2,4,5,4
1080,91,27,2,4,5,4
1200,42,30,2,4,5,4
1200,84,45,2,4,5,4
930,6,73,2,5,5,5
1200,55,9,2,5,5,5
1200,27,42,2,5,5,5
1080,106,84,2,5,5,5
1200,30,3,2,6,5,6
930,9,6,2,6,5,6
1080,27,45,2,6,5,6
750,91,55,2,6,5,6
1200,3,73,2,7,5,7
750,55,6,2,7,5,7
1200,106,9,2,7,5,7
750,27,84,2,7,5,7
930,30,91,2,7,5,7
1080,45,42,2,7,5,7
1080,91,3,2,8,5,8
1200,84,6,2,8,5,8
1080,9,45,2,8,5,8
1200,30,27,2,8,5,8
1200,55,42,2,8,5,8
930,3,55,2,9,5,9
930,9,27,2,9,5,9
750,73,106,2,9,5,9
750,84,91,2,9,5,9
1200,3,106,2,10,5,10
930,6,91,2,10,5,10
930,9,30,2,10,5,10
1080,27,73,2,10,5,10
930,42,84,2,10,5,10
1080,45,3,2,11,5,11
750,42,6,2,11,5,11
930,106,27,2,11,5,11
750,73,30,2,11,5,11
1200,55,84,2,11,5,11
1200,3,9,2,12,5,12
930,30,106,2,12,5,12
930,91,42,2,12,5,12
1080,45,73,2,12,5,12
1080,6,45,2,13,5,13
750,106,91,2,13,5,13
930,73,55,2,13,3,13
1200,42,3,3,3,5,3
750,9,106,3,3,5,3
930,30,84,3,3,5,3
930,27,91,3,4,5,4
750,30,45,3,4,5,4
930,106,73,3,4,5,4
1080,3,6,3,5,5,5
750,91,9,3,5,5,5
930,42,27,3,5,5,5
1080,55,45,3,5,5,5
930,84,73,3,5,5,5
1200,3,30,3,6,5,6
1080,73,27,3,6,5,6
1080,106,55,3,6,5,6
1200,91,84,3,6,5,6
750,6,9,3,7,5,7
930,45,27,3,7,5,7
1200,91,30,3,7,5,7
1080,84,42,3,7,5,7
1200,73,3,3,8,5,8
1080,27,6,3,8,5,8
1200,9,55,3,8,5,8
1080,106,30,3,8,5,8
1200,45,84,3,8,5,8
1080,3,91,3,9,5,9
1080,3,84,0,3,5,3
930,73,6,3,9,5,9
1200,45,9,3,9,5,9
750,42,55,3,9,5,9
930,84,106,3,9,5,9
1200,6,42,3,10,5,10
1080,27,30,3,10,5,10
1080,73,45,3,10,5,10
930,55,91,3,10,5,10
1080,55,3,3,11,5,11
930,6,84,3,11,5,11
1200,9,73,3,11,5,11
750,27,106,3,11,5,11
750,42,91,3,11,5,11
930,3,45,3,12,5,12
930,6,55,3,12,5,12
1200,30,9,3,12,5,12
1200,84,27,3,12,5,12
1080,106,42,3,12,5,12
1200,9,3,3,13,5,13
1200,45,6,3,13,5,13
1080,30,42,3,13,5,13
930,91,106,3,13,5,13
750,55,73,3,13,3,13
1200,3,73,4,2,5,2
750,84,30,4,3,5,3
1200,9,45,4,3,5,3
1080,91,27,4,3,5,3
930,73,106,4,3,5,3
1080,55,9,4,4,5,4
930,106,84,4,4,5,4
1080,6,3,4,4,5,4
750,27,42,4,4,5,4
1200,84,3,4,5,5,5
1200,6,27,4,5,5,5
1200,9,91,4,5,5,5
1200,45,30,4,5,5,5
1200,55,106,4,5,5,5
750,3,42,4,6,5,6
1200,27,45,4,6,5,6
930,30,91,4,6,5,6
1080,73,84,4,6,5,6
1200,9,6,4,7,5,7
750,30,106,4,7,5,7
750,42,84,4,7,5,7
1080,45,55,4,7,5,7
750,91,73,4,7,5,7
1080,91,3,4,8,5,8
1200,30,6,4,8,5,8
750,42,9,4,8,5,8
1200,27,55,4,8,5,8
750,73,9,4,9,5,9
1200,30,27,4,9,5,9
1080,55,42,4,9,5,9
930,106,45,4,9,5,9
1200,84,91,4,9,5,9
750,3,55,4,10,5,10
1200,84,6,4,10,5,10
930,106,27,4,10,5,10
1080,42,30,4,10,5,10
750,45,3,4,11,5,11
750,6,73,4,11,5,11
750,9,30,4,11,5,11
1080,27,84,4,11,5,11
1080,42,106,4,11,5,11
1200,3,9,4,12,5,12
1200,55,6,4,12,5,12
1080,45,73,4,12,5,12
1200,106,91,4,12,5,12
750,6,45,4,13,5,13
750,91,42,4,13,5,13
750,73,55,4,13,3,13
1080,30,84,5,2,5,2
750,3,84,5,3,5,3
750,9,55,5,3,5,3
750,27,91,5,3,5,3
750,106,73,5,3,5,3
1200,3,6,5,4,5,4
1200,42,27,5,4,5,4
930,30,55,5,4,5,4
1200,91,45,5,4,5,4
1200,27,3,5,5,5,5
1080,6,30,5,5,5,5
1200,84,9,5,5,5,5
1080,55,45,5,5,5,5
750,55,27,5,6,5,6
1200,91,30,5,6,5,6
1080,84,42,5,6,5,6
930,45,106,5,6,5,6
930,73,3,5,7,5,7
750,6,9,5,7,5,7
750,45,27,5,7,5,7
930,106,30,5,7,5,7
930,3,91,5,8,5,8
1080,6,55,5,8,5,8
750,45,9,5,8,5,8
750,42,73,5,8,5,8
1080,84,106,5,8,5,8
750,106,6,5,9,5,9
750,9,73,5,9,5,9
750,27,30,5,9,5,9
750,42,55,5,9,5,9
1080,91,84,5,9,5,9
750,55,3,5,10,5,10
1080,6,84,5,10,5,10
930,9,42,5,10,5,10
1080,27,106,5,10,5,10
750,73,91,5,10,5,10
1200,3,45,5,11,5,11
1080,73,6,5,11,5,11
930,30,9,5,11,5,11
750,84,27,5,11,5,11
1080,106,42,5,11,5,11
1200,9,3,5,12,5,12
930,30,42,5,12,5,12
930,73,45,5,12,5,12
1200,91,106,5,12,5,12
1200,45,6,5,13,5,13
1200,42,91,5,13,5,13
1080,55,73,5,13,3,13
930,84,30,6,3,5,3
750,6,106,6,3,5,3
930,55,9,6,3,5,3
1200,91,27,6,3,5,3
1080,73,42,6,3,5,3
750,6,3,6,4,5,4
750,27,9,6,4,5,4
1080,30,91,6,4,5,4
1080,84,55,6,4,5,4
1200,3,27,6,5,5,5
1200,91,6,6,5,5,5
750,9,84,6,5,5,5
930,42,30,6,5,5,5
930,45,55,6,5,5,5
1200,27,45,6,6,5,6
750,55,30,6,6,5,6
750,42,84,6,6,5,6
930,73,106,6,6,5,6
1200,3,73,6,7,5,7
1200,9,6,6,7,5,7
750,30,106,6,7,5,7
930,42,45,6,7,5,7
750,91,3,6,8,5,8
750,6,73,6,8,5,8
1200,9,45,6,8,5,8
1080,30,27,6,8,5,8
750,55,42,6,8,5,8
1200,106,84,6,8,5,8
1200,106,3,6,9,5,9
930,9,30,6,9,5,9
930,27,42,6,9,5,9
1200,84,91,6,9,5,9
1080,3,55,6,10,5,10
1080,84,6,6,10,5,10
750,73,9,6,10,5,10
930,106,27,6,10,5,10
750,45,91,6,10,5,10
1200,45,3,6,11,5,11
930,55,6,6,11,5,11
750,27,84,6,11,5,11
930,30,73,6,11,5,11
750,42,106,6,11,5,11
930,3,9,6,12,5,12
1080,91,42,6,12,5,12
1080,45,73,6,12,5,12
1080,6,45,6,13,5,13
930,106,91,6,13,5,13
1200,73,55,6,13,3,13
1080,30,84,7,3,5,3
930,106,42,7,3,5,3
1080,55,45,7,3,5,3
930,3,6,7,4,5,4
1200,9,73,7,4,5,4
1200,27,91,7,4,5,4
930,30,42,7,4,5,4
930,84,45,7,4,5,4
750,73,6,7,5,5,5
1080,9,55,7,5,5,5
750,42,27,7,5,5,5
1200,84,106,7,5,5,5
750,30,3,7,6,5,6
750,6,9,7,6,5,6
1200,45,27,7,6,5,6
1080,91,55,7,6,5,6
750,73,3,7,7,5,7
930,6,55,7,7,5,7
1080,106,9,7,7,5,7
1080,84,27,7,7,5,7
1080,91,30,7,7,5,7
1080,45,42,7,7,5,7
930,3,91,7,8,5,8
1200,6,84,7,8,5,8
750,45,9,7,8,5,8
930,27,30,7,8,5,8
930,42,55,7,8,5,8
1200,55,3,7,9,5,9
1080,9,27,7,9,5,9
750,106,73,7,9,5,9
1200,91,84,7,9,5,9
1080,3,106,7,10,5,10
750,6,91,7,10,5,10
1080,30,9,7,10,5,10
1080,27,73,7,10,5,10
750,84,42,7,10,5,10
930,3,45,7,11,5,11
1200,42,6,7,11,5,11
1200,27,106,7,11,5,11
930,73,30,7,11,5,11
930,55,84,7,11,5,11
750,9,3,7,12,5,12
750,106,30,7,12,5,12
750,42,91,7,12,5,12
750,73,45,7,12,5,12
1080,45,6,7,13,5,13
1200,91,106,7,13,5,13
750,55,73,7,13,3,13
750,42,3,8,3,5,3
750,9,106,8,3,5,3
750,84,30,8,3,5,3
1080,91,27,8,4,5,4
1200,30,45,8,4,5,4
930,73,106,8,4,5,4
1200,6,3,8,5,5,5
930,91,9,8,5,5,5
1200,27,42,8,5,5,5
1080,45,55,8,5,5,5
1200,84,73,8,5,5,5
750,3,30,8,6,5,6
1200,73,27,8,6,5,6
1200,106,55,8,6,5,6
1080,84,91,8,6,5,6
750,9,6,8,7,5,7
750,27,45,8,7,5,7
1200,30,91,8,7,5,7
1200,42,84,8,7,5,7
930,3,73,8,8,5,8
930,27,6,8,8,5,8
750,55,9,8,8,5,8
1200,30,106,8,8,5,8
1080,45,84,8,8,5,8
1080,91,3,8,9,5,9
930,6,73,8,9,5,9
930,9,45,8,9,5,9
930,55,42,8,9,5,9
930,106,84,8,9,5,9
930,6,42,8,10,5,10
1200,30,27,8,10,5,10
1200,45,73,8,10,5,10
1080,55,91,8,10,5,10
930,3,55,8,11,5,11
1200,84,6,8,11,5,11
930,73,9,8,11,5,11
1200,106,27,8,11,5,11
1080,91,42,8,11,5,11
750,45,3,8,12,5,12
930,55,6,8,12,5,12
930,9,30,8,12,5,12
1080,27,84,8,12,5,12
930,42,106,8,12,5,12
1080,3,9,8,13,5,13
930,6,45,8,13,5,13
930,42,30,8,13,5,13
750,106,91,8,13,5,13
1200,73,55,8,13,3,13
750,73,3,9,2,5,2
930,30,84,9,3,5,3
1200,45,9,9,3,5,3
1080,27,91,9,3,5,3
1080,106,73,9,3,5,3
1080,84,106,9,4,5,4
1200,3,6,9,4,5,4
1080,42,27,9,4,5,4
1080,55,45,9,4,5,4
1200,84,3,9,5,5,5
930,6,27,9,5,5,5
1080,9,91,9,5,5,5
750,45,30,9,5,5,5
1200,55,106,9,5,5,5
1200,9,55,9,6,5,6
750,3,42,9,6,5,6
750,45,27,9,6,5,6
930,91,30,9,6,5,6
750,73,84,9,6,5,6
930,6,9,9,7,5,7
750,106,30,9,7,5,7
930,84,42,9,7,5,7
1200,91,73,9,7,5,7
930,3,91,9,8,5,8
930,30,6,9,8,5,8
750,42,9,9,8,5,8
1080,27,55,9,8,5,8
1080,9,73,9,9,5,9
930,27,30,9,9,5,9
1080,42,55,9,9,5,9
750,106,45,9,9,5,9
1200,91,84,9,9,5,9
1200,55,3,9,10,5,10
1080,6,84,9,10,5,10
1200,27,106,9,10,5,10
1200,30,42,9,10,5,10
930,3,45,9,11,5,11
750,73,6,9,11,5,11
750,30,9,9,11,5,11
1200,84,27,9,11,5,11
1080,106,42,9,11,5,11
1080,9,3,9,12,5,12
930,6,55,9,12,5,12
1200,73,45,9,12,5,12
1080,91,106,9,12,5,12
930,45,6,9,13,5,13
1200,42,91,9,13,5,13
1200,55,73,9,13,3,13
