GTOD,GATG,GHTG,SESI,SEWN,GDAT,SEWT
1200,80,48,3,7,5,7
1080,144,68,3,7,5,7
1080,68,18,3,8,3,8
750,112,90,3,8,5,8
930,88,144,3,8,5,8
1200,48,44,3,8,5,8
1080,80,88,3,9,3,9
750,20,112,3,9,5,9
930,68,48,3,9,5,9
1080,144,100,3,9,5,9
1200,44,77,3,9,5,9
750,44,100,3,10,5,10
750,20,77,3,10,5,10
930,80,90,3,10,5,10
1200,144,48,3,10,5,10
750,112,48,3,11,5,11
750,100,90,3,11,5,11
930,77,80,3,11,5,11
1200,18,44,3,11,5,11
1080,88,100,3,12,3,12
750,68,20,3,12,5,12
930,18,144,3,12,5,12
750,90,88,3,13,5,13
930,48,18,3,13,5,13
750,77,88,4,2,5,2
750,20,90,4,3,5,3
930,80,100,4,3,5,3
930,144,44,4,3,5,3
1080,77,48,4,3,5,3
750,88,112,4,4,5,4
750,100,77,4,4,5,4
930,20,18,4,4,5,4
1080,68,90,4,4,5,4
1200,48,80,4,4,5,4
750,144,20,4,5,5,5
750,112,77,4,5,5,5
930,18,88,4,5,5,5
1080,68,100,4,5,5,5
1200,44,80,4,5,5,5
930,68,44,4,6,5,6
1080,18,77,4,6,3,6
750,20,48,4,6,5,6
930,80,112,4,6,5,6
1200,90,144,4,6,5,6
1080,112,100,4,7,3,7
750,44,20,4,7,5,7
750,80,68,4,7,5,7
930,77,90,4,7,5,7
930,18,48,4,7,5,7
1200,44,48,4,8,5,8
1080,77,44,4,9,3,9
750,88,80,4,9,5,9
930,48,68,4,9,5,9
1080,100,144,4,9,5,9
1200,112,20,4,9,5,9
750,112,44,4,10,5,10
750,100,18,4,10,5,10
930,90,80,4,10,5,10
930,88,20,4,10,5,10
1200,48,144,4,10,5,10
750,90,100,4,11,5,11
930,80,77,4,11,5,11
1080,44,18,4,11,5,11
1200,48,112,4,11,5,11
1200,68,144,4,11,5,11
1080,20,68,4,12,3,12
750,100,88,4,12,5,12
1080,144,18,4,12,5,12
750,88,90,4,13,5,13
1080,80,18,5,2,5,2
930,100,80,5,3,5,3
930,44,144,5,3,5,3
1080,48,77,5,3,5,3
1200,90,88,5,3,5,3
750,112,88,5,4,5,4
750,77,100,5,4,5,4
930,18,20,5,4,5,4
930,90,68,5,4,5,4
750,77,112,5,5,5,5
930,88,18,5,5,5,5
930,100,20,5,5,5,5
1080,68,80,5,5,5,5
1200,90,44,5,5,5,5
930,44,68,5,6,5,6
750,88,77,5,6,5,6
1080,48,20,5,6,3,6
930,112,80,5,6,5,6
1200,144,90,5,6,5,6
1080,100,112,5,7,3,7
750,20,44,5,7,5,7
930,90,77,5,7,5,7
1200,80,48,5,7,5,7
1200,144,68,5,7,5,7
750,20,144,5,8,5,8
1080,68,18,5,8,3,8
750,112,90,5,8,5,8
1200,48,44,5,8,5,8
1080,80,88,5,9,3,9
750,20,112,5,9,5,9
930,68,48,5,9,5,9
1080,144,100,5,9,5,9
1200,44,77,5,9,5,9
750,18,100,5,10,5,10
750,20,88,5,10,5,10
930,80,90,5,10,5,10
930,77,68,5,10,5,10
1080,44,112,5,10,5,10
1200,144,48,5,10,5,10
750,88,48,5,11,5,11
750,100,90,5,11,5,11
930,77,80,5,11,5,11
1080,112,144,5,11,5,11
1200,18,44,5,11,5,11
1080,88,100,5,12,3,12
750,68,20,5,12,5,12
930,18,144,5,12,5,12
930,48,18,5,13,5,13
750,144,20,6,2,5,2
750,77,88,6,2,5,2
930,68,44,6,2,5,2
1200,18,80,6,2,5,2
930,80,100,6,3,5,3
930,144,44,6,3,5,3
1080,48,88,6,3,5,3
750,88,112,6,4,5,4
750,100,77,6,4,5,4
930,20,18,6,4,5,4
1080,68,90,6,4,5,4
750,112,77,6,5,5,5
930,18,88,6,5,5,5
1080,100,48,6,5,5,5
1080,44,90,6,5,5,5
1200,80,20,6,5,5,5
930,68,144,6,5,5,5
1080,68,77,6,6,3,6
750,88,90,6,6,5,6
750,20,48,6,6,5,6
930,80,112,6,6,5,6
1080,112,100,6,7,3,7
750,44,20,6,7,5,7
750,48,80,6,7,5,7
930,77,90,6,7,5,7
1080,20,100,6,8,3,8
750,90,112,6,8,5,8
930,18,68,6,8,5,8
1080,44,48,6,8,5,8
1200,77,144,6,8,5,8
1080,77,44,6,9,3,9
750,88,80,6,9,5,9
750,90,18,6,9,5,9
930,48,68,6,9,5,9
1080,100,144,6,9,5,9
1200,112,20,6,9,5,9
750,88,44,6,10,5,10
750,112,68,6,10,5,10
930,90,80,6,10,5,10
1200,48,144,6,10,5,10
750,90,100,6,11,5,11
930,80,77,6,11,5,11
1080,44,18,6,11,5,11
1200,144,112,6,11,5,11
1080,20,68,6,12,3,12
750,100,88,6,12,5,12
1080,144,18,6,12,5,12
930,18,48,6,13,5,13
930,44,68,7,2,5,2
1200,48,100,7,2,5,2
750,88,77,7,3,5,3
930,100,80,7,3,5,3
930,44,144,7,3,5,3
1080,112,18,7,3,5,3
750,112,88,7,4,5,4
750,77,100,7,4,5,4
930,18,20,7,4,5,4
930,90,68,7,4,5,4
750,20,144,7,5,5,5
750,77,112,7,5,5,5
930,80,48,7,5,5,5
1080,88,18,7,5,5,5
1200,100,44,7,5,5,5
1080,48,20,7,6,3,6
930,112,80,7,6,5,6
1200,18,90,7,6,5,6
750,144,68,7,6,5,6
1080,100,112,7,7,3,7
750,20,44,7,7,5,7
930,90,77,7,7,5,7
1200,80,144,7,7,5,7
930,48,18,7,7,5,7
1080,68,18,7,8,3,8
750,112,90,7,8,5,8
930,144,77,7,8,5,8
1080,20,80,7,8,5,8
1200,48,44,7,8,5,8
1080,80,88,7,9,3,9
750,20,112,7,9,5,9
930,68,48,7,9,5,9
1080,144,100,7,9,5,9
1200,44,77,7,9,5,9
750,44,88,7,10,5,10
930,80,90,7,10,5,10
930,77,20,7,10,5,10
1080,68,112,7,10,5,10
1200,144,48,7,10,5,10
750,88,68,7,11,5,11
750,100,90,7,11,5,11
930,77,80,7,11,5,11
1200,18,44,7,11,5,11
1080,88,100,7,12,3,12
750,68,20,7,12,5,12
930,18,144,7,12,5,12
1200,90,48,7,12,5,12
750,90,88,7,13,5,13
930,68,44,8,2,5,2
930,18,48,8,3,5,3
750,77,88,8,3,5,3
930,80,100,8,3,5,3
930,144,44,8,3,5,3
1080,90,20,8,3,5,3
750,88,112,8,4,5,4
750,100,77,8,4,5,4
930,20,18,8,4,5,4
1080,68,90,8,4,5,4
1200,144,80,8,4,5,4
750,144,20,8,5,5,5
750,112,77,8,5,5,5
930,18,88,8,5,5,5
1080,48,90,8,5,5,5
1080,80,44,8,5,5,5
1080,77,18,8,6,3,6
750,20,48,8,6,5,6
930,80,112,8,6,5,6
1080,44,100,8,6,5,6
1200,68,88,8,6,5,6
1080,112,100,8,7,3,7
750,44,20,8,7,5,7
750,48,80,8,7,5,7
930,77,90,8,7,5,7
1080,88,144,8,8,3,8
750,90,112,8,8,5,8
930,18,68,8,8,5,8
1080,44,48,8,8,5,8
1200,20,77,8,8,5,8
1080,77,44,8,9,3,9
750,88,80,8,9,5,9
930,48,68,8,9,5,9
1080,100,144,8,9,5,9
1200,112,20,8,9,5,9
750,18,112,8,10,5,10
750,100,68,8,10,5,10
930,90,80,8,10,5,10
1200,48,144,8,10,5,10
750,90,100,8,11,5,11
930,80,77,8,11,5,11
1080,44,18,8,11,5,11
1080,20,68,8,12,3,12
750,100,88,8,12,5,12
1080,144,18,8,12,5,12
1200,112,48,8,12,5,12
750,88,90,8,13,5,13
1200,68,144,8,13,5,13
930,100,80,9,3,5,3
930,44,144,9,3,5,3
1080,77,48,9,3,5,3
750,90,88,9,3,5,3
750,112,88,9,4,5,4
750,77,100,9,4,5,4
930,18,20,9,4,5,4
930,90,68,9,4,5,4
1080,44,80,9,4,5,4
750,77,112,9,5,5,5
930,80,68,9,5,5,5
1080,88,18,9,5,5,5
1200,20,90,9,5,5,5
930,44,68,9,6,5,6
1080,48,20,9,6,3,6
930,112,80,9,6,5,6
1080,100,18,9,6,5,6
1200,90,144,9,6,5,6
1080,100,112,9,7,3,7
750,20,44,9,7,5,7
930,90,77,9,7,5,7
1200,80,48,9,7,5,7
750,88,77,9,8,5,8
750,20,144,9,8,5,8
1080,68,18,9,8,3,8
750,112,90,9,8,5,8
1200,48,44,9,8,5,8
1080,80,88,9,9,3,9
750,20,112,9,9,5,9
930,68,48,9,9,5,9
1080,144,100,9,9,5,9
1200,44,77,9,9,5,9
750,88,20,9,10,5,10
930,80,90,9,10,5,10
930,18,77,9,10,5,10
1080,68,100,9,10,5,10
1200,144,48,9,10,5,10
750,144,88,9,11,5,11
750,100,90,9,11,5,11
930,77,80,9,11,5,11
1080,48,112,9,11,5,11
1200,18,44,9,11,5,11
1080,88,100,9,12,3,12
750,68,20,9,12,5,12
930,18,144,9,12,5,12
1080,112,44,9,12,5,12
930,48,18,9,13,5,13
1200,144,68,9,13,5,13
750,144,20,0,2,5,2
930,68,44,0,2,5,2
930,80,100,0,3,5,3
930,144,44,0,3,5,3
1080,48,77,0,3,5,3
750,88,90,0,3,5,3
750,88,112,0,4,5,4
750,100,77,0,4,5,4
930,20,18,0,4,5,4
1080,68,90,0,4,5,4
1200,48,80,0,4,5,4
750,112,77,0,5,5,5
930,18,88,0,5,5,5
1080,144,90,0,5,5,5
1080,68,80,0,5,5,5
1080,18,100,0,6,3,6
750,20,48,0,6,5,6
930,80,112,0,6,5,6
1080,77,68,0,6,5,6
1080,112,100,0,7,3,7
750,44,20,0,7,5,7
750,88,48,0,7,5,7
930,77,90,0,7,5,7
1080,80,18,0,7,5,7
1080,20,88,0,8,3,8
750,90,112,0,8,5,8
930,18,68,0,8,5,8
1080,44,48,0,8,5,8
1080,77,44,0,9,3,9
750,88,80,0,9,5,9
930,48,68,0,9,5,9
1080,100,144,0,9,5,9
1200,112,20,0,9,5,9
750,77,88,0,10,5,10
750,44,112,0,10,5,10
750,100,20,0,10,5,10
930,90,80,0,10,5,10
1200,48,144,0,10,5,10
750,90,100,0,11,5,11
930,80,77,0,11,5,11
1080,44,18,0,11,5,11
1200,112,144,0,11,5,11
1080,20,68,0,12,3,12
750,100,88,0,12,5,12
1080,144,18,0,12,5,12
1200,90,44,0,12,5,12
930,18,48,0,13,5,13
1200,68,144,0,13,5,13
